5a11. All lactations feed data 16/12/2020 16:39:40
368,0,-,-,-,-,-,-,0,0
368,1,318,1990.9,4335.3,4376.0,116.2,142.6,960,0
369,0,-,-,-,-,-,-,0,0
369,1,331,2469.8,6650.8,6964.3,232.3,300.5,1519,0
369,2,332,3031.2,8157.0,8700.4,100.7,135.5,1695,0
369,3,188,2588.9,-,4540.5,-,-,841,0
370,0,-,-,-,-,-,-,0,0
370,1,313,2174.1,6294.9,6441.7,210.4,277.6,1655,0
370,2,278,3256.1,-,7462.7,91.7,138.4,1589,0
370,3,227,3141.7,-,6169.8,-,-,1287,0
376,0,-,-,-,-,-,-,0,0
376,1,298,1961.3,-,4338.5,151.8,159.5,1207,0
376,2,286,2735.7,-,4748.6,142.3,164.8,578,0
379,0,-,-,-,-,-,-,0,0
379,1,363,1935.5,5478.6,5835.2,207.6,254.1,1513,0
379,2,224,2650.9,-,5268.0,133.9,172.3,611,0
382,0,-,-,-,-,-,-,0,0
382,1,273,1678.6,-,3694.1,128.8,150.3,1165,0
382,2,289,2521.7,-,4964.7,130.9,163.5,649,0
382,3,255,3180.2,-,7236.7,-,-,1359,0
383,0,-,-,-,-,-,-,0,0
383,1,333,1927.1,4713.3,4882.4,176.7,182.2,1163,0
383,2,316,2777.5,5542.3,5585.2,147.2,166.8,677,0
383,3,263,3842.5,-,7657.1,-,-,1411,0
386,0,-,-,-,-,-,-,0,0
386,1,348,2185.2,5379.3,5742.4,175.5,228.7,1485,0
386,2,340,2782.1,7224.5,7777.3,82.6,119.5,1727,0
386,3,238,2470.1,-,5064.1,-,-,891,0
389,0,-,-,-,-,-,-,0,0
389,1,350,2628.6,7115.0,7889.2,289.4,306.5,1968,0
389,2,268,3194.2,-,4686.8,140.2,157.6,718,0
389,3,211,3049.2,-,5453.6,-,-,1193,0
390,0,-,-,-,-,-,-,0,0
390,1,263,2243.7,-,4494.4,158.7,176.1,1038,0
390,2,295,2870.4,-,5563.1,131.4,158.0,1295,0
390,3,244,3065.1,-,5989.1,-,-,1098,0
394,0,-,-,-,-,-,-,0,0
394,1,281,2685.6,-,5836.0,193.6,251.7,1396,0
394,2,232,3615.9,-,6242.2,173.6,247.1,1344,0
402,0,-,-,-,-,-,-,0,0
402,1,277,2494.5,-,5404.8,163.6,192.1,1105,0
402,2,481,3101.1,6903.2,8060.0,130.8,160.8,2423,0
402,3,87,-,-,1915.2,-,-,496,0
437,0,-,-,-,-,-,-,0,0
437,1,343,2576.5,7041.8,7874.9,126.4,154.9,2110,0
437,2,190,871.8,-,1321.6,-,-,52,0
443,0,1023,-,-,-,-,-,0,0
443,1,319,1235.7,2031.1,2031.1,7.4,8.0,1062,0
443,2,186,2477.9,-,4248.3,-,-,1299,0
447,0,-,-,-,-,-,-,0,0
447,1,71,-,-,1170.2,41.6,49.2,377,0
447,2,244,1935.2,-,4752.9,182.1,210.9,752,0
447,3,275,3068.6,-,7662.4,-,-,1492,0
447,4,51,-,-,1330.3,-,-,294,0
454,0,-,-,-,-,-,-,0,0
454,1,46,-,-,488.5,16.8,19.3,184,0
457,0,-,-,-,-,-,-,0,0
457,1,298,2642.1,-,5575.5,144.5,192.2,1786,0
457,2,109,3222.7,-,3419.6,-,-,632,0
468,0,-,-,-,-,-,-,0,0
468,1,134,668.9,-,729.6,9.3,10.7,176,0
468,2,220,2109.3,-,4221.6,-,-,1403,0
479,0,-,-,-,-,-,-,0,0
479,1,291,1460.8,-,2522.4,31.7,40.1,1227,0
479,2,222,2445.4,-,4731.8,-,-,1439,0
484,0,-,-,-,-,-,-,0,0
484,1,233,1315.7,-,2876.6,71.2,79.2,1008,0
484,2,230,2183.4,-,3487.8,-,-,528,0
486,0,-,-,-,-,-,-,0,0
486,1,-,-,-,-,-,-,0,0
486,2,449,1090.8,2499.8,3467.2,3.4,3.8,972,0
487,0,-,-,-,-,-,-,0,0
487,1,352,2084.5,6437.0,6773.2,123.9,163.1,2147,0
487,2,245,2828.1,-,6959.8,-,-,1427,0
488,0,-,-,-,-,-,-,0,0
488,1,305,2076.5,4752.5,4752.5,103.3,109.4,1051,0
488,2,176,2710.1,-,4722.7,-,-,1133,0
493,0,-,-,-,-,-,-,0,0
493,1,280,1126.5,-,3805.9,-,-,1107,0
493,2,151,1831.2,-,2842.8,-,-,765,0
497,0,-,-,-,-,-,-,0,0
497,1,380,1193.8,4034.8,4645.2,26.1,30.1,1014,0
497,2,82,-,-,1235.5,-,-,471,0
503,0,-,-,-,-,-,-,0,0
503,1,69,-,-,281.3,-,-,184,0
504,0,-,-,-,-,-,-,0,0
504,1,276,1385.0,-,2462.2,17.3,19.2,1199,0
504,2,184,2634.3,-,4212.3,-,-,1242,0
511,0,-,-,-,-,-,-,0,0
511,1,288,1217.6,-,2064.4,24.8,28.4,764,0
511,2,240,1533.0,-,3354.7,-,-,1412,0
516,0,-,-,-,-,-,-,0,0
516,1,294,1308.7,-,2746.8,17.8,22.1,727,0
516,2,212,2772.6,-,5358.4,-,-,1377,0
519,0,-,-,-,-,-,-,0,0
519,1,311,1272.4,2868.1,2911.4,18.7,19.9,521,0
519,2,165,3145.3,-,4701.9,-,-,948,0
523,0,-,-,-,-,-,-,0,0
523,1,291,1593.7,-,3091.9,30.3,35.4,744,0
523,2,197,2422.0,-,4583.9,-,-,789,0
524,0,-,-,-,-,-,-,0,0
524,1,384,961.4,2419.0,2707.2,20.3,25.4,678,0
524,2,105,1695.9,-,1794.5,-,-,657,0
527,0,-,-,-,-,-,-,0,0
527,1,470,1288.9,4304.1,5495.9,16.8,22.7,1022,0
531,0,-,-,-,-,-,-,0,0
531,1,274,677.9,-,1701.2,-,-,399,0
531,2,177,1204.5,-,2143.8,-,-,589,0
532,0,-,-,-,-,-,-,0,0
532,1,319,512.2,1353.2,1362.1,-,-,139,0
532,2,31,-,-,451.3,-,-,135,0
535,0,-,-,-,-,-,-,0,0
535,1,330,1026.7,5641.5,5959.3,-,-,1069,0
535,2,90,-,-,2366.7,-,-,557,0
539,0,-,-,-,-,-,-,0,0
539,1,331,1415.7,5676.2,6117.4,-,-,1435,0
539,2,58,-,-,1238.9,-,-,336,0
544,0,-,-,-,-,-,-,0,0
544,1,209,824.6,-,1434.4,-,-,678,0
550,0,-,-,-,-,-,-,0,0
550,1,127,-,-,-,-,-,0,0
552,0,-,-,-,-,-,-,0,0
552,1,-,-,-,-,-,-,0,0
552,2,-,-,-,-,-,-,0,0
552,3,-,-,-,-,-,-,0,0
552,4,-,-,-,-,-,-,0,0
552,5,-,-,-,-,-,-,0,0
552,6,311,-,1060.1,1117.9,59.5,37.5,108,0
552,7,348,2943.2,7722.9,7948.5,305.2,325.3,1493,59
552,8,327,3252.9,6199.5,6241.7,242.1,264.8,1769,0
557,0,-,-,-,-,-,-,0,0
557,1,87,-,-,831.4,-,-,345,0
581,0,-,-,-,-,-,-,0,0
581,1,273,1835.3,-,3739.1,-,-,799,0
584,0,-,-,-,-,-,-,0,0
584,1,283,821.2,-,3424.6,-,-,1037,0
585,0,-,-,-,-,-,-,0,0
585,1,312,13.3,1224.1,1250.2,-,-,822,0
586,0,-,-,-,-,-,-,0,0
586,1,273,1713.6,-,4046.2,-,-,884,0
590,0,-,-,-,-,-,-,0,0
590,1,219,462.9,-,1141.8,-,-,724,0
593,0,-,-,-,-,-,-,0,0
593,1,236,1028.3,-,1700.8,-,-,175,0
595,0,-,-,-,-,-,-,0,0
595,1,279,1776.2,-,4336.6,-,-,947,0
598,0,-,-,-,-,-,-,0,0
598,1,313,5.3,727.9,740.0,-,-,42,0
599,0,-,-,-,-,-,-,0,0
599,1,240,410.1,-,1306.5,-,-,312,0
600,0,-,-,-,-,-,-,0,0
600,1,75,-,-,675.2,-,-,335,0
603,0,-,-,-,-,-,-,0,0
603,1,240,536.8,-,1637.2,-,-,841,0
604,0,-,-,-,-,-,-,0,0
604,1,-,-,-,-,-,-,0,0
604,2,274,1931.3,-,4636.5,-,-,899,0
610,0,-,-,-,-,-,-,0,0
610,1,232,770.0,-,1890.6,-,-,743,0
660,0,-,-,-,-,-,-,0,0
660,1,-,-,-,-,-,-,0,0
660,2,-,-,-,-,-,-,0,0
660,3,-,-,-,-,-,-,0,0
660,4,-,-,-,-,-,-,0,0
660,5,474,-,-,1208.5,70.6,43.3,94,0
