3b06. Lactation milk data (milk, fat, protein, cellcount) 16/12/2020 15:42:44
661,661,1,-,-,-,-,-,-,-
661,661,2,-,-,-,-,-,-,-
661,661,3,-,-,-,-,-,-,-
661,661,4,-,-,-,-,-,-,-
661,661,5,-,-,-,-,-,-,-
661,661,6,457,8672.0,1017.6,7600.1,329.9,358.6,-
752,752,1,-,-,-,-,-,-,-
752,752,2,-,-,-,-,-,-,-
752,752,3,-,-,-,-,-,-,-
752,752,4,291,1179.4,-,-,69.1,43.4,-
752,752,5,368,9999.8,3587.6,9465.6,477.9,411.0,-
794,794,1,-,-,-,-,-,-,-
794,794,2,-,-,-,-,-,-,-
794,794,3,-,-,-,-,-,-,-
794,794,4,-,-,-,-,-,-,-
794,794,5,-,-,-,-,-,-,-
794,794,6,363,4423.0,-,3290.0,158.9,186.2,-
794,794,7,361,11287.1,4714.9,10968.0,368.1,468.7,-
794,794,8,328,8583.6,1832.8,8319.5,295.1,363.8,-
794,794,9,319,3653.2,1135.3,3535.1,140.6,125.7,-
806,806,1,-,-,-,-,-,-,-
806,806,2,-,-,-,-,-,-,-
806,806,3,-,-,-,-,-,-,-
806,806,4,-,-,-,-,-,-,-
806,806,5,-,-,-,-,-,-,-
806,806,6,257,4392.7,3.9,-,150.4,175.4,-
806,806,7,303,7129.1,3340.2,-,233.7,284.0,-
806,806,8,299,8485.9,3130.0,-,307.0,364.2,-
806,806,9,351,10319.0,2927.4,9630.0,340.5,355.0,-
836,836,1,-,-,-,-,-,-,-
836,836,2,-,-,-,-,-,-,-
836,836,3,-,-,-,-,-,-,-
836,836,4,-,-,-,-,-,-,-
836,836,5,433,1001.9,-,-,55.2,39.5,-
836,836,6,356,6885.7,2324.0,6510.6,282.1,294.7,-
836,836,7,428,11093.9,3462.2,9224.8,456.3,485.2,-
914,914,1,-,-,-,-,-,-,-
914,914,2,-,-,-,-,-,-,-
914,914,3,-,-,-,-,-,-,-
914,914,4,263,2924.2,476.1,-,134.7,109.1,-
914,914,5,296,4795.3,3154.3,-,172.4,207.2,-
915,915,1,-,-,-,-,-,-,-
915,915,2,-,-,-,-,-,-,-
915,915,3,-,-,-,-,-,-,-
915,915,4,260,7930.5,3834.2,-,276.6,322.8,-
915,915,5,351,9034.4,3779.4,8868.3,332.3,395.0,-
915,915,6,295,7893.8,3615.9,-,277.0,299.0,-
915,915,7,131,4370.0,3454.1,-,153.8,130.2,-
917,917,1,-,-,-,-,-,-,-
