3a06. Milk control report for screen/printer 16/12/2020 15:22:41
443,UK145128101443,16/12/2020 05:09:12,Ok,8.2,-,-,20.3
443,UK145128101443,16/12/2020 13:36:00,Ok,7.5,-,-,20.3
447,UK145128501447,13/12/2020 09:20:11,Ok,16.5,-,-,31.4
447,UK145128501447,13/12/2020 16:02:20,Ok,9.2,-,-,31.4
447,UK145128501447,13/12/2020 22:09:12,YCO,4.7,-,-,31.4
447,UK145128501447,14/12/2020 03:21:07,YCO,4.0,-,-,31.4
447,UK145128501447,14/12/2020 10:47:41,Ok,10.1,-,-,31.4
447,UK145128501447,14/12/2020 17:16:00,Ok,10.2,-,-,31.4
447,UK145128501447,14/12/2020 23:39:35,Ok,9.8,-,-,31.4
447,UK145128501447,15/12/2020 08:03:27,Ok,12.5,-,-,31.4
447,UK145128501447,15/12/2020 14:20:24,Ok,7.4,-,-,31.4
447,UK145128501447,15/12/2020 20:58:24,Ok,8.1,-,-,31.4
447,UK145128501447,16/12/2020 02:51:32,Ok,7.8,-,-,31.4
447,UK145128501447,16/12/2020 10:26:27,Ok,11.8,-,-,31.4
468,UK145128501468,13/12/2020 01:37:58,Ok,5.2,-,-,17.8
